log_trip_id,instance_source,nautical_offset,set_hour,school_type
5BF8906D-7850-BD62-3A87-39F081487E74,8192,10,23,unassociated group
5BF8906D-7850-BD62-3A87-39F081487E74,8192,10,2,unassociated group
5BF8906D-7850-BD62-3A87-39F081487E74,8192,10,21,unassociated group
5BF8906D-7850-BD62-3A87-39F081487E74,8192,10,20,unassociated group
5BF8906D-7850-BD62-3A87-39F081487E74,8192,10,4,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,2,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,17,associated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,11,16,associated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,11,23,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,22,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,5,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,11,17,associated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,19,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,4,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,11,18,associated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,11,20,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,1,unassociated group
6C13E108-4A80-9048-A0E7-39F0823957CC,32,12,20,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,1,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,22,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,0,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,6,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,3,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,2,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,4,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,11,5,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,20,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,11,3,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,21,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,23,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,5,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,10,7,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,11,4,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,11,6,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,11,1,unassociated group
BBA1A6F2-73A6-FFED-436B-39F0866C71E0,8192,11,23,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,10,6,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,10,0,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,21,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,10,20,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,0,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,10,7,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,7,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,19,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,5,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,10,2,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,18,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,1,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,22,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,10,19,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,4,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,10,9,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,2,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,6,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,23,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,20,unassociated group
C053BD67-7C54-D67C-4B59-39F0866CCCC8,8192,11,3,unassociated group
4ADC24FD-A0E6-2956-3ED3-39F090F25DB4,32,12,1,unassociated group
4ADC24FD-A0E6-2956-3ED3-39F090F25DB4,32,12,21,unassociated group
4ADC24FD-A0E6-2956-3ED3-39F090F25DB4,32,12,3,unassociated group
4ADC24FD-A0E6-2956-3ED3-39F090F25DB4,32,11,17,associated group
4ADC24FD-A0E6-2956-3ED3-39F090F25DB4,32,12,17,associated group
4ADC24FD-A0E6-2956-3ED3-39F090F25DB4,32,12,0,unassociated group
4ADC24FD-A0E6-2956-3ED3-39F090F25DB4,32,12,5,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,1,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,4,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,0,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,11,19,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,22,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,18,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,2,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,3,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,21,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,17,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,12,3,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,12,5,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,12,20,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,12,0,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,12,2,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,12,23,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,-11,23,unassociated group
328A7E3A-549F-9ADE-7494-39F09136E589,128,12,19,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,22,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,3,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,21,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,19,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,0,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,5,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,12,20,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,12,5,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,2,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,12,23,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,23,unassociated group
9732F9A2-1BED-16E9-BB33-39F0914F0B3E,128,11,18,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,12,3,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,10,4,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,5,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,2,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,20,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,7,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,12,22,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,12,18,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,12,5,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,1,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,22,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,3,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,21,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,4,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,23,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,11,6,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,12,4,unassociated group
A16E26FC-3C9E-B9B6-7A46-39F091539921,128,12,1,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,4,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,22,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,11,20,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,11,5,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,19,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,11,2,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,2,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,5,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,21,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,11,1,unassociated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,17,associated group
BCE674CE-E0DD-5D71-F8E2-39F0915D2EAF,128,12,4,associated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,11,6,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,23,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,4,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,11,3,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,11,22,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,1,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,21,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,0,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,2,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,5,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,17,associated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,3,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,18,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,19,unassociated group
38C985FD-926E-2F14-937B-39F0916B34C7,128,12,22,unassociated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,19,unassociated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,0,unassociated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,17,associated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,23,associated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,4,unassociated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,1,unassociated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,5,unassociated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,22,unassociated group
A0CE8E51-327D-2BE0-AFF1-39F091A07256,128,12,23,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,23,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,4,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,1,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,0,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,11,17,associated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,2,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,17,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,2,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,21,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,3,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,5,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,17,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,4,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,18,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,0,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,23,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,19,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,18,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,3,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,11,18,associated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,20,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,19,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-12,22,unassociated group
8FCCD760-23C1-1A5A-3E75-39F096B259A5,4,-11,20,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,18,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,1,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,23,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,11,17,associated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,3,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,20,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,21,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,19,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,5,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,4,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-11,2,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-12,22,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,11,2,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,12,1,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,12,20,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,-11,1,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,12,22,unassociated group
E8517F8F-73E4-BB5A-962A-39F096B5F224,4,11,21,unassociated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,17,associated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,23,unassociated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,6,unassociated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,5,unassociated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,18,unassociated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,19,unassociated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,2,unassociated group
8BE53B3F-2270-DBE1-346F-39F096DCED79,262144,12,22,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,2,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,22,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,1,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,20,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,4,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,0,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,19,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,3,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,23,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,18,unassociated group
D71CFA33-219D-1313-B89E-39F09755A67B,2,12,5,unassociated group
8E153AA2-C1FF-BC25-2644-39F09766492F,128,12,0,unassociated group
8E153AA2-C1FF-BC25-2644-39F09766492F,128,12,3,unassociated group
8E153AA2-C1FF-BC25-2644-39F09766492F,128,12,2,unassociated group
8E153AA2-C1FF-BC25-2644-39F09766492F,128,12,16,associated group
8E153AA2-C1FF-BC25-2644-39F09766492F,128,12,17,associated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,-12,20,unassociated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,11,20,unassociated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,-12,22,unassociated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,-12,2,unassociated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,-12,4,unassociated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,-12,18,unassociated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,11,17,associated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,-12,16,associated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,12,3,unassociated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,12,16,associated group
D68B29D2-7D96-FAB5-9401-39F097BA0FD6,32,-12,23,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,18,associated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,-12,17,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,19,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,-12,1,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,6,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,-12,22,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,21,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,4,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,5,associated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,19,associated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,-11,16,associated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,3,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,17,associated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,18,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,1,unassociated group
F45F8B2D-FBC5-158A-09D5-39F09B62A454,32,12,22,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,2,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,0,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,19,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,21,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,12,18,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,3,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,1,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,5,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,23,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,6,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,12,2,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,20,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,12,4,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,11,4,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,12,22,unassociated group
1967C06F-E655-85AF-6621-39F09B7C375E,2048,12,23,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,11,3,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,11,1,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,3,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,1,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,11,20,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,11,17,associated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,23,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,11,19,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,5,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,19,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,11,23,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,22,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,17,associated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,20,unassociated group
25DCA000-BA03-5EFE-4FCF-39F0A07F000D,128,12,21,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,18,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,19,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,2,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,0,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,11,4,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,11,5,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,11,1,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,11,0,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,22,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,11,20,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,5,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,20,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,11,19,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,4,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,3,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,23,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,1,unassociated group
BEB1B2D9-2FFF-972B-39D2-39F0A0940F48,2,12,21,unassociated group
D96D25C9-1BD8-965C-E059-39F0A18BDC6A,128,12,21,unassociated group
D96D25C9-1BD8-965C-E059-39F0A18BDC6A,128,12,2,unassociated group
D96D25C9-1BD8-965C-E059-39F0A18BDC6A,128,12,3,unassociated group
D96D25C9-1BD8-965C-E059-39F0A18BDC6A,128,12,16,associated group
D96D25C9-1BD8-965C-E059-39F0A18BDC6A,128,12,4,unassociated group
D96D25C9-1BD8-965C-E059-39F0A18BDC6A,128,12,17,associated group
D96D25C9-1BD8-965C-E059-39F0A18BDC6A,128,12,23,unassociated group
129F46E5-E602-03C0-522B-39F0A1ACB509,128,11,16,associated group
129F46E5-E602-03C0-522B-39F0A1ACB509,128,12,17,associated group
129F46E5-E602-03C0-522B-39F0A1ACB509,128,11,17,associated group
8FE110F7-BD55-0FA2-58C2-39F0AFA11981,8,11,5,unassociated group
8FE110F7-BD55-0FA2-58C2-39F0AFA11981,8,11,6,unassociated group
8FE110F7-BD55-0FA2-58C2-39F0AFA11981,8,11,19,unassociated group
8FE110F7-BD55-0FA2-58C2-39F0AFA11981,8,11,2,unassociated group
8FE110F7-BD55-0FA2-58C2-39F0AFA11981,8,11,22,unassociated group
8FE110F7-BD55-0FA2-58C2-39F0AFA11981,8,11,3,unassociated group
8FE110F7-BD55-0FA2-58C2-39F0AFA11981,8,11,0,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,8,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,5,associated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,15,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,16,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,5,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,17,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,10,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,11,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,14,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,4,associated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,13,unassociated group
7A76373B-4EAC-0788-994D-39F0AFA1CB2D,8192,10,12,unassociated group
193FB3A8-3444-F0FE-82F3-39F0AFA22BA2,128,12,17,associated group
193FB3A8-3444-F0FE-82F3-39F0AFA22BA2,128,11,17,associated group
17AE0899-2760-574B-169A-39F0AFA29516,128,12,17,associated group
17AE0899-2760-574B-169A-39F0AFA29516,128,12,22,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,0,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,11,17,associated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,17,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,1,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,4,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,5,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,17,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,16,associated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,23,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,20,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,19,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,-12,18,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,3,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,22,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,16,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,2,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,4,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,5,unassociated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,17,associated group
7C1A3FEC-D0E9-F530-2686-39F0B51196F7,32,12,23,unassociated group
258C6A8F-F8B1-C0CD-56E1-39F0B516EBF1,128,-12,4,unassociated group
258C6A8F-F8B1-C0CD-56E1-39F0B516EBF1,128,12,17,associated group
258C6A8F-F8B1-C0CD-56E1-39F0B516EBF1,128,-12,0,unassociated group
258C6A8F-F8B1-C0CD-56E1-39F0B516EBF1,128,-12,21,unassociated group
258C6A8F-F8B1-C0CD-56E1-39F0B516EBF1,128,-12,3,unassociated group
258C6A8F-F8B1-C0CD-56E1-39F0B516EBF1,128,-12,1,unassociated group
