vessel_flag,eez_code,depart_port_id,depart_port,nautical_offset,count
JP,FM,D181BB9A-ECF9-0A85-E679-39D163297A5D,SHIOGAMA,11,35
JP,FM,03F9CDC7-0D77-391A-C98C-39D163297A67,SHIZUOKA,10,37
JP,FM,03F9CDC7-0D77-391A-C98C-39D163297A67,SHIZUOKA,11,20
JP,FM,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,10,507
JP,FM,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,11,314
JP,I0,45ED2048-2A42-3F33-2312-39D163297A53,NACHIKATSU,9,9
JP,I0,E6318C21-09E6-A4E4-E8D4-39D163297A53,NAHA,9,8
JP,I1,34C8DDAD-3FD0-6EAA-25F9-39D1632979C7,GUAM,9,9
JP,I1,34C8DDAD-3FD0-6EAA-25F9-39D1632979C7,GUAM,10,43
JP,I1,E0F680C1-07E6-1DEC-67E5-39D1632979D1,KATSUURA,10,5
JP,I2,B79DECAC-1015-7AC8-D3B2-39D1632979D1,KESENNUMA,10,1
JP,I2,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,11,1
JP,I3,D9D37706-1768-6E72-40E3-39D1632979D1,ITOMAN,9,237
JP,I3,E0F680C1-07E6-1DEC-67E5-39D1632979D1,KATSUURA,9,9
JP,I3,E0F680C1-07E6-1DEC-67E5-39D1632979D1,KATSUURA,10,1
JP,I3,E6318C21-09E6-A4E4-E8D4-39D163297A53,NAHA,9,1932
JP,I3,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,10,1
JP,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,2
JP,IW,E6318C21-09E6-A4E4-E8D4-39D163297A53,NAHA,1,1
JP,JP,D9D37706-1768-6E72-40E3-39D1632979D1,ITOMAN,8,3
JP,JP,D9D37706-1768-6E72-40E3-39D1632979D1,ITOMAN,9,17
JP,JP,B79DECAC-1015-7AC8-D3B2-39D1632979D1,KESENNUMA,9,1
JP,JP,E6318C21-09E6-A4E4-E8D4-39D163297A53,NAHA,8,4
JP,JP,E6318C21-09E6-A4E4-E8D4-39D163297A53,NAHA,9,121
JP,MH,B79DECAC-1015-7AC8-D3B2-39D1632979D1,KESENNUMA,11,357
JP,MH,B79DECAC-1015-7AC8-D3B2-39D1632979D1,KESENNUMA,12,19
JP,MH,43972A23-3D11-4CA4-5341-39D163297A21,MISAKI,11,334
JP,MH,5D368176-877B-C7AC-B46D-39DE0B905130,NANGO,11,112
JP,MH,18B1875B-654C-938A-806A-39EA4FE13D19,NICHINAN,11,567
JP,MH,18B1875B-654C-938A-806A-39EA4FE13D19,NICHINAN,12,14
JP,MH,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,19
JP,MH,71A6C4C2-5E7D-BC1D-D29B-39D163297A5D,SHIMIZU,11,355
JP,MH,71A6C4C2-5E7D-BC1D-D29B-39D163297A5D,SHIMIZU,12,21
JP,MH,D181BB9A-ECF9-0A85-E679-39D163297A5D,SHIOGAMA,11,32
JP,MH,D181BB9A-ECF9-0A85-E679-39D163297A5D,SHIOGAMA,12,12
JP,MH,03F9CDC7-0D77-391A-C98C-39D163297A67,SHIZUOKA,11,57
JP,MH,03F9CDC7-0D77-391A-C98C-39D163297A67,SHIZUOKA,12,1
JP,MH,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,11,296
JP,NR,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,59
JP,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,9,1
JP,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,2919
JP,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,101
JP,PG,E8A37D81-2761-88F5-AEDB-39D163297A71,BENOA,10,149
JP,PG,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,1
JP,PG,84CF5DE6-1770-3A12-1404-39D1632979D1,KAMAISHI,10,42
JP,PG,B79DECAC-1015-7AC8-D3B2-39D1632979D1,KESENNUMA,10,2213
JP,PG,B79DECAC-1015-7AC8-D3B2-39D1632979D1,KESENNUMA,11,138
JP,PG,52608492-6C6D-57F7-4800-39D1632979D1,KOCHI,10,139
JP,PG,43972A23-3D11-4CA4-5341-39D163297A21,MISAKI,10,123
JP,PG,036E9869-AD91-9046-3C3B-39D163297A53,NOUMEA,10,22
JP,PG,DFB46F49-6001-8A6B-230A-39D163297A5D,PORT MORESBY,10,52
JP,PG,462B7EBB-30AD-7A0A-F881-39D163297A5D,RABAUL,10,456
JP,PG,462B7EBB-30AD-7A0A-F881-39D163297A5D,RABAUL,11,27
JP,PG,71A6C4C2-5E7D-BC1D-D29B-39D163297A5D,SHIMIZU,10,288
JP,PG,71A6C4C2-5E7D-BC1D-D29B-39D163297A5D,SHIMIZU,11,24
JP,PG,D181BB9A-ECF9-0A85-E679-39D163297A5D,SHIOGAMA,10,222
JP,PG,D181BB9A-ECF9-0A85-E679-39D163297A5D,SHIOGAMA,11,21
JP,PG,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,10,1057
JP,PG,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,11,11
JP,PW,D9D37706-1768-6E72-40E3-39D1632979D1,ITOMAN,9,370
JP,PW,E0F680C1-07E6-1DEC-67E5-39D1632979D1,KATSUURA,9,70
JP,PW,E6318C21-09E6-A4E4-E8D4-39D163297A53,NAHA,9,8011
JP,SB,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,2
JP,SB,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,3
JP,SB,E8A37D81-2761-88F5-AEDB-39D163297A71,BENOA,11,1
JP,SB,462B7EBB-30AD-7A0A-F881-39D163297A5D,RABAUL,11,1
JP,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,1
KI,AS,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,4
KI,AS,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-11,1
KI,AS,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,1
KI,AU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,1
KI,CK,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,9116
KI,CK,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-10,1277
KI,CK,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,3349
KI,CK,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,401
KI,CK,39203748-8A43-65A9-ECB9-39D163297A85,AVATIU,-11,42
KI,CK,39203748-8A43-65A9-ECB9-39D163297A85,AVATIU,-10,23
KI,CK,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,55
KI,CK,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-10,4
KI,CK,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-11,25
KI,CK,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-10,59
KI,CK,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-11,1
KI,CK,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,-11,391
KI,CK,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,-10,51
KI,CK,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,-11,85
KI,CK,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-11,107
KI,CK,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,937
KI,CK,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-10,404
KI,CK,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-11,537
KI,CK,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-10,52
KI,CK,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,1010
KI,CK,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,154
KI,CK,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-11,745
KI,CK,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-10,133
KI,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,31
KI,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,819
KI,FM,24637B8A-3709-6521-E4CB-39D163297A71,APIA,10,213
KI,FM,24637B8A-3709-6521-E4CB-39D163297A71,APIA,11,124
KI,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,20
KI,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,25
KI,FM,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,10,57
KI,FM,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,11,1
KI,FM,4B77DC13-146F-C85A-CC46-39FDFC1438C1,JAYAPURA,10,5
KI,FM,4B77DC13-146F-C85A-CC46-39FDFC1438C1,JAYAPURA,11,4
KI,FM,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,9,70
KI,FM,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,10,1216
KI,FM,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,11,335
KI,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,9,70
KI,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,1826
KI,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,534
KI,FM,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,9,1
KI,FM,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,281
KI,FM,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,14
KI,FM,C3BBC065-7064-C429-0720-39D163297A7B,YAP,10,14
KI,FM,C3BBC065-7064-C429-0720-39D163297A7B,YAP,11,49
KI,FM,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,10,202
KI,FM,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,11,20
KI,GL,,,11,78
KI,GL,,,12,41
KI,GL,24637B8A-3709-6521-E4CB-39D163297A71,APIA,11,3
KI,GL,24637B8A-3709-6521-E4CB-39D163297A71,APIA,12,122
KI,GL,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,1
KI,GL,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,162
KI,GL,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,471
KI,GL,2E3F192F-8E61-8B54-3749-39D45313458A,BETIO,11,17
KI,GL,2E3F192F-8E61-8B54-3749-39D45313458A,BETIO,12,31
KI,GL,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,1
KI,GL,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,11,23
KI,GL,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,30
KI,GL,076BEEA5-D1E3-DAD1-443F-39D163297A8F,DALIAN,11,35
KI,GL,076BEEA5-D1E3-DAD1-443F-39D163297A8F,DALIAN,12,6
KI,GL,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-12,1
KI,GL,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,11,5
KI,GL,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,12,153
KI,GL,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-12,1
KI,GL,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,11,6
KI,GL,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,12,43
KI,GL,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-12,8
KI,GL,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,11,8
KI,GL,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,12,320
KI,GL,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,11,1
KI,GL,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,12,2
KI,GL,D4EDD97E-F4BF-2E21-835F-39D163297A99,SHANGHAI,-12,1
KI,GL,D4EDD97E-F4BF-2E21-835F-39D163297A99,SHANGHAI,11,22
KI,GL,D4EDD97E-F4BF-2E21-835F-39D163297A99,SHANGHAI,12,16
KI,GL,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,-12,4
KI,GL,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,12,64
KI,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,10
KI,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,352
KI,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,1411
KI,GL,50040146-02A1-822F-C370-3A1124735ECA,TAOHUA,-12,1
KI,GL,50040146-02A1-822F-C370-3A1124735ECA,TAOHUA,11,93
KI,GL,50040146-02A1-822F-C370-3A1124735ECA,TAOHUA,12,81
KI,GL,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,939
KI,GL,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,1932
KI,GL,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,11,1
KI,GL,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,12,23
KI,H4,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-12,21
KI,H4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,80
KI,H4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,223
KI,H4,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-12,34
KI,H4,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-12,22
KI,H4,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-12,5
KI,H4,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-12,59
KI,H4,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,-12,2
KI,H4,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-12,3
KI,H4,D4EDD97E-F4BF-2E21-835F-39D163297A99,SHANGHAI,-12,10
KI,H4,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,-12,28
KI,H4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,539
KI,H4,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-12,29
KI,H5,,,-11,55
KI,H5,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,312
KI,H5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,1038
KI,H5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,110
KI,H5,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-11,6
KI,H5,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-11,113
KI,H5,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-11,232
KI,H5,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,-11,1
KI,H5,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,-11,78
KI,H5,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,-11,26
KI,H5,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,43
KI,H5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,774
KI,H5,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-11,8
KI,H5,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-11,79
KI,HB,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,3
KI,HB,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-12,2
KI,HB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,1
KI,HB,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-12,6
KI,I2,,,12,3
KI,I2,10114913-113E-0C8E-909A-39D1632979BD,ABURATSU,11,2
KI,I2,10114913-113E-0C8E-909A-39D1632979BD,ABURATSU,12,14
KI,I2,24637B8A-3709-6521-E4CB-39D163297A71,APIA,11,21
KI,I2,24637B8A-3709-6521-E4CB-39D163297A71,APIA,12,1
KI,I2,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,69
KI,I2,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,130
KI,I2,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,11,13
KI,I2,076BEEA5-D1E3-DAD1-443F-39D163297A8F,DALIAN,11,41
KI,I2,076BEEA5-D1E3-DAD1-443F-39D163297A8F,DALIAN,12,4
KI,I2,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,11,14
KI,I2,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,11,24
KI,I2,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,12,6
KI,I2,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,42
KI,I2,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,11,29
KI,I2,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,12,50
KI,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,480
KI,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,224
KI,I2,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,43
KI,I2,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,37
KI,I2,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,11,1
KI,I3,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,5
KI,I3,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,1
KI,I3,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,1
KI,I3,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,12,9
KI,I4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,188
KI,I4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,110
KI,I4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,74
KI,I4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,31
KI,I4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,2
KI,I4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,2
KI,I4,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-12,22
KI,I4,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-11,3
KI,I4,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,12,1
KI,I4,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-12,14
KI,I4,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-11,15
KI,I4,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,12,20
KI,I4,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-12,128
KI,I4,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,16
KI,I4,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,12,27
KI,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,87
KI,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,18
KI,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,160
KI,I4,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-12,10
KI,I4,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,25
KI,I4,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-12,39
KI,I4,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-11,3
KI,I4,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,12,6
KI,I5,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,1
KI,I5,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-10,138
KI,I5,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-9,58
KI,I5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,355
KI,I5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,508
KI,I5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-9,640
KI,I5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,29
KI,I5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-10,66
KI,I5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-9,33
KI,I5,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-10,2
KI,I5,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-9,1
KI,I5,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-11,100
KI,I5,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-10,89
KI,I5,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-9,232
KI,I5,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-11,159
KI,I5,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-10,76
KI,I5,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-9,129
KI,I5,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,-9,1
KI,I5,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-9,2
KI,I5,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,17
KI,I5,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-10,312
KI,I5,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-9,419
KI,I5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,76
KI,I5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,404
KI,I5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-9,24
KI,I5,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-9,7
KI,I5,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-11,18
KI,I5,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-10,73
KI,I5,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-9,39
KI,I6,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,5
KI,I7,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,6
KI,I7,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-9,7
KI,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,147
KI,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,148
KI,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,5
KI,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-9,9
KI,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,635
KI,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,461
KI,I8,10114913-113E-0C8E-909A-39D1632979BD,ABURATSU,12,4
KI,I8,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,2
KI,I8,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,25
KI,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,43
KI,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,539
KI,I8,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,13
KI,I9,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,1
KI,I9,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-10,5
KI,I9,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,21
KI,I9,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,6
KI,I9,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-10,6
KI,I9,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-11,1
KI,I9,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,157
KI,I9,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,31
KI,I9,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-10,1
KI,IW,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-10,2
KI,IW,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-9,134
KI,IW,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-8,801
KI,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,53
KI,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-9,478
KI,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-8,3127
KI,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-7,893
KI,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-6,63
KI,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-9,9
KI,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-8,272
KI,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-7,63
KI,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-6,16
KI,IW,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-9,5
KI,IW,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-8,37
KI,IW,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-7,62
KI,IW,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-6,1
KI,IW,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-9,107
KI,IW,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-8,1305
KI,IW,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-7,382
KI,IW,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-9,105
KI,IW,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-8,867
KI,IW,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-7,174
KI,IW,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,-8,8
KI,IW,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,-7,33
KI,IW,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,-6,12
KI,IW,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-9,2
KI,IW,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-8,59
KI,IW,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-9,304
KI,IW,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-8,1908
KI,IW,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-7,453
KI,IW,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-6,30
KI,IW,B50075FC-2937-DA80-D8E4-39F3DDDB8B38,PUERTO CAIMITO,-6,13
KI,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,53
KI,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-9,52
KI,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-8,152
KI,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-7,56
KI,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-6,18
KI,IW,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,1,5
KI,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-9,25
KI,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-8,127
