log_trip_id,vessel_flag,primary_eez_code,departure_month,modal_offset
CCF73F07-8251-D4BF-4BE9-39E2C93BDD49,FJ,FJ,10,12
C3D494C7-14DF-8B98-1426-39E2C942D665,FJ,FJ,10,12
BD836E13-7AD6-161A-7BF1-39E2CA880A29,FJ,FJ,8,12
9103B8B6-88BC-8D8B-2ADC-39E2CEE57D24,FJ,FJ,9,12
746F2465-EDEC-82CC-ABEC-39E2CFB5C190,FJ,FJ,9,12
1C47F086-B1B6-AC8C-7167-39E2D4FC7C3D,FJ,FJ,8,12
EEC29C53-94D1-349C-6064-39E2D50F8B66,FJ,FJ,7,12
C00B5272-A2A7-66FA-1C35-39E2D86D9A4B,FJ,FJ,10,12
AFA9FD70-FB9F-3BA2-90F6-39E2D9FE0B48,FJ,FJ,9,-12
CBC41216-B927-1675-3C8C-39E2DD9CA1BE,FJ,FJ,7,12
6DF64D76-0CBB-7DCE-181B-39E2DF213DE4,FJ,FJ,9,12
E0BA3E53-C5FB-55CB-AFE5-39E2DF79E923,FJ,FJ,8,12
CB7855B1-3EDC-EC70-0C1A-39E2EDFE5AB2,PF,PF,10,-10
9BED8CE5-1933-91DF-0B0D-39E2F319ECAF,TV,I8,9,12
E80EF72C-CCE9-9F98-25E9-39E2F7AC1B2C,TW,TO,9,-11
366DB204-BF77-48B1-1829-39E2F8569621,TW,SB,9,11
8451B7EE-E767-1E7E-8851-39E2FD7FBD39,PF,PF,10,-10
FEC7A62F-AF6A-83E0-3650-39E310DF9B1E,PF,PF,11,-10
CE47FE53-767C-CE35-3A49-39E31703F6DB,FJ,FJ,10,12
EA50566D-8255-A3F1-2E65-39E33558AFBF,FJ,FJ,7,12
EE9AC43E-E639-B530-A367-39E33686A43E,FJ,FJ,8,12
3373290F-5FC9-2D52-38A9-39E34542239E,FJ,I7,6,12
84E6F84C-D82E-D12E-CDE4-39E359DB2C65,PF,PF,11,-10
9C5C5CDD-76D6-E34E-3F07-39E368FFA3FB,FJ,FJ,8,12
63D21899-E2FA-F4BE-1380-39E3692EC37C,FJ,FJ,8,12
EB31D376-AA39-D4DC-FC1A-39E37DEC5057,FJ,FJ,11,-11
6B67E6E4-6642-7064-972C-39E37DF20528,FJ,FJ,11,12
1D278F9D-E72F-3709-AD61-39E37EEE9DF5,FJ,FJ,10,12
E08D0BA8-A822-9D74-3132-39E382917F99,FJ,FJ,11,12
A1A50879-88B1-959C-F17A-39E38346234A,MH,MH,11,12
48527F43-F004-860C-7187-39E387936E17,FJ,FJ,12,12
10FF071D-A7A9-AD58-70F3-39E39D6D8698,TW,TO,10,-11
875BF291-114A-CD24-4384-39E3AC0DABAE,FJ,FJ,9,12
6F2E25B5-E2D5-9338-66B9-39E3AC7C323C,FJ,FJ,8,12
A5865DE1-08A6-47BA-315D-39E3D0988A7A,PF,PF,12,-10
E12C2381-D655-A1DD-0840-39E3E9D86A28,FJ,FJ,9,12
078044D3-B1F1-A2F9-175B-39E3EB0A5076,FJ,FJ,10,12
FAA75B08-E4A8-6C3D-3B97-39E3F509C9B5,FJ,FJ,5,12
DA3AB1E8-D96A-AD4C-D47B-39E3F56145EA,MH,MH,12,12
4158837A-7B46-B61A-E689-39E3F8F61B84,PF,PF,6,-10
F3A38235-6BA0-8AAE-831A-39E3F9275DA1,TW,TO,9,-11
DD66FE3C-2F38-F655-4743-39E3F92B00FA,PF,PF,6,-10
165B39F1-2B74-8A2C-93E6-39E3F9A3512D,PF,PF,7,-10
B5A57BB8-2D37-23EB-168F-39E3F9CF4D2C,PF,PF,8,-10
5DE99806-5AFD-5C41-8A8B-39E40DE35728,TO,TO,10,12
C125F412-C6CE-1AC9-E913-39E40DF11F39,TO,TO,10,-11
80FF5DBE-C133-B308-7D04-39E41444EFC8,FJ,FJ,12,12
1E1C3C6C-7E70-5A50-E267-39E41760E16A,PF,PF,12,-10
5B4B1E16-435C-02E7-7B1E-39E418A726B3,FJ,FJ,12,12
56033606-E918-DCCA-48A8-39E41CD5892D,PF,PF,12,-10
F7BE70F4-4E1E-4484-D87B-39E4237D2ED6,FJ,FJ,8,12
0A5EFA66-54A8-3B99-F460-39E43C2674DB,PF,PF,12,-10
94347760-F7E7-9CD4-EE80-39E43C8D9178,PF,PF,12,-10
7161D696-42CC-943A-17E2-39E43CC28F58,CK,CK,9,-11
4306464E-803C-3483-1D68-39E43CD3094D,FJ,FJ,10,12
A73DF60D-D560-B678-B8C9-39E446CFD1AD,CK,CK,9,-11
2C059A8F-B30E-7665-3606-39E456929DF5,CN,CK,4,-11
AF007464-47A9-7877-4484-39E45B48D3E1,FJ,FJ,1,12
4D1A1F0E-A80A-AF06-F97F-39E45B709915,FJ,FJ,1,12
E1E5C582-5B51-668F-A514-39E45B7E7B59,FJ,FJ,1,12
DC21AEEB-5E84-F89B-E68E-39E45BBA17B8,PF,PF,12,-10
2B1BB97C-CA5E-D187-3873-39E45BDFB8BC,KI,VU,9,-10
1C20A97C-7728-34C9-F048-39E45BF8956B,TO,CK,9,-11
43FA1BAD-43AE-CE89-701B-39E45C227BAA,FJ,VU,9,12
90414445-6990-AC0B-7613-39E47001D376,FJ,FJ,11,12
EECD70A5-3FF7-D1BB-EE59-39E47A110191,FJ,FJ,1,12
45CCE8D2-6479-C820-73CC-39E47A1A4F2C,FJ,FJ,1,12
83B7ECD7-12B7-F579-8842-39E47A3DA84D,FJ,FJ,1,12
48C4538E-6A63-7DD4-F51D-39E47A403E26,FJ,FJ,1,12
FCCCF7C5-6323-2F85-5103-39E47B55CDFB,MH,MH,1,12
F525D116-E05A-7A31-AFCC-39E484DC86E1,FJ,FJ,1,12
70304A72-F7A9-704F-5E51-39E484DED96E,FJ,FJ,12,12
A8E40381-EFC2-9FA3-6C29-39E484DFADC6,FJ,FJ,1,12
91906705-0C16-FDE1-905D-39E484E86977,FJ,FJ,1,12
FB8396EC-434F-5CEF-8774-39E49E5ADE1D,MH,MH,1,12
D7787F15-853D-E170-8E9C-39E49E83746B,MH,MH,1,12
3AB6114B-AFF7-8888-5E5F-39E49E86492F,FM,MH,1,12
FD12332E-75A6-F3D7-DC7E-39E4A8460EE1,FJ,FJ,1,12
9B27A877-5604-4D36-CC52-39E4A8596055,FJ,FJ,1,12
CC429B18-93DA-06B1-BB53-39E4A85CE704,FJ,FJ,1,12
3EA6F3DA-F575-F27C-F404-39E4C2C8ED98,MH,MH,1,12
C05B5D68-3B30-6A8D-98D2-39E4C3CFD20C,NC,NC,12,11
30F3FD05-67AE-6F76-9BB6-39E4C8C390E9,FJ,FJ,12,12
3376FAF3-C249-22AA-EF1C-39E4CC7044D0,FJ,FJ,12,12
A795BB83-C58E-6C1C-1BE3-39E4F106A9C0,FJ,FJ,1,12
B52BBDCC-BE9A-9E3B-F57A-39E4F11BC82D,FJ,FJ,2,12
F30C9BA2-F2E3-E358-0F5A-39E4F11D151E,FJ,FJ,1,12
720F5F16-385E-0917-32BC-39E4F124F44A,FJ,FJ,1,12
8DA85600-7A8A-8B0B-E6AF-39E4F1319D70,FJ,FJ,1,12
ED3FF488-B72B-853F-0A70-39E5061ED40B,FJ,FJ,2,12
F3F8F88D-574E-46C8-EE95-39E50620A86F,FJ,FJ,1,12
BA40568A-331D-EFAC-4046-39E5062679D6,FJ,FJ,2,12
C20E84CA-1255-FA16-29FD-39E5062DB609,FJ,FJ,2,12
F10D9672-69E0-6F4F-FF9D-39E5062F4073,FJ,FJ,2,12
B01D281F-1F35-7CEA-DA49-39E50BC8FBAC,MH,MH,2,12
F0B8C8B5-D8DA-C594-E15F-39E50BCAADF1,MH,MH,2,12
479A874D-0E20-4789-446D-39E50BCB90FE,MH,MH,2,12
B13A3C12-139D-ADF8-3EC6-39E50BCE3748,CN,MH,2,12
9318BB79-829E-1829-2F89-39E50C018BF5,WS,SB,11,11
C311E054-65A7-C77C-427C-39E519A40E40,PF,PF,1,-10
2CAACCB1-D33E-8F59-F5A4-39E51EBF1260,PF,PF,1,-10
8B8D3158-422C-2945-E6C6-39E529830EA1,FJ,FJ,11,12
2471E677-A991-E7FC-D744-39E52A32E662,FJ,FJ,1,12
7DB7B114-5F68-C749-C7D1-39E52A908F4E,FJ,FJ,11,12
F6380883-0FBB-67D1-E423-39E52F8950C4,FJ,FJ,11,-12
02A17C24-D996-5076-5D7D-39E53474EE63,FJ,FJ,2,12
3B1B636A-E8BF-E770-9F1A-39E534762337,FJ,FJ,2,12
5B14BDE3-9D69-0E6B-D21E-39E551C2BA98,PF,PF,2,-10
7252416D-EE5F-F9D3-09FC-39E55CD7000C,MH,MH,1,12
E33D8226-1591-0D00-B309-39E5729B6940,MH,MH,3,12
F8FBF4B0-D7F0-4419-B575-39E572B4D5EE,FM,MH,3,-12
5E866FD8-A3A7-1975-1E98-39E572B7F82A,FM,MH,3,12
F6D6B7A4-7DCF-44DD-0450-39E572D37CE8,MH,MH,3,12
DA1106E5-01D0-E3B3-C8B1-39E572D4B373,CN,MH,3,12
640C8D76-B3DD-2222-B146-39E57CA92662,FJ,FJ,2,12
DC69048B-240B-A416-E638-39E57CAA3178,FJ,FJ,2,12
3D2D4B34-668A-6D0C-54BB-39E5881184FE,TW,TO,1,-11
45393E1D-1993-F0BE-E80E-39E5BEF9858D,PF,PF,1,-10
75B72E2B-596F-FE79-53A7-39E5C3D08712,MH,MH,3,12
7CF6E07C-9875-C0BD-4086-39E5E82B897C,FJ,FJ,12,12
5D762326-3B9F-1DB8-0806-39E5F1AF9A9C,PF,PF,1,-10
955F0690-2DA4-08B7-ACE1-39E5F6F8A7C2,PF,PF,2,-10
0D8A786A-D21D-5FCF-DBFD-39E61177DFD5,FJ,FJ,2,12
71F952BF-645B-A190-8C0F-39E611F1BE70,FJ,FJ,3,12
06EFBD7A-ABB1-828E-9C35-39E611F3EE50,FJ,FJ,3,12
5A92929C-742F-A580-EDB0-39E6120D89D6,FJ,FJ,3,12
EA5CF2C8-AB4D-E90F-886A-39E61212EAEA,FJ,FJ,3,12
2F2BA9D7-D496-B865-1F3E-39E612221EB5,FJ,FJ,3,12
3BACB42B-57C6-7409-77C9-39E61230B630,FJ,FJ,3,12
2DD831C3-277B-EF1E-C286-39E61231AC68,FJ,FJ,3,-12
358168C0-F5C4-8CEE-CAC8-39E6123FA561,CN,FJ,3,12
FC5B8341-F247-DD0F-4B9C-39E61240DC2B,FJ,FJ,3,12
9DA30F34-237A-0FD7-F0D0-39E6124BF55C,FJ,FJ,2,12
18612E1B-77BC-A26F-BF50-39E6125089E9,FJ,FJ,3,12
8E8D267A-2C5A-103D-D47A-39E6125A530B,FJ,FJ,2,12
0EDF8B0E-EF7C-5FAE-583C-39E6125C734B,FJ,FJ,3,12
8DD1EBB6-F753-4109-4029-39E61284FCD8,FJ,GL,12,12
0268B68C-A347-C9A9-698D-39E615FCDE66,FJ,FJ,4,12
97C6DB77-0C09-E717-5BFA-39E615FEBE33,FJ,FJ,3,12
C098AFCD-36DB-CCDC-A96D-39E616016DB3,FJ,FJ,3,12
546858F5-98ED-25AE-B5A0-39E61626195A,FJ,FJ,3,12
C8923BA8-4BAF-0D0B-4618-39E6162774E3,FJ,FJ,3,12
BCE01597-B00D-6C15-2031-39E625F60AD1,FJ,FJ,12,-11
24198E8B-BC22-F2F6-B225-39E626A424F9,FJ,FJ,12,12
6E20EC46-5D67-8358-AAD2-39E649DD718E,FJ,FJ,12,-11
F95D74AA-7C8C-2204-860D-39E64A97F1AE,FJ,FJ,11,12
8DF4EA3A-BDB5-58A0-0B77-39E64B2C32A4,MH,MH,4,12
8EEDDCAE-2C1D-5F51-5FBB-39E64B3C8202,FM,I4,4,12
27A4529C-3767-5C61-E9FC-39E64B3E8CD1,MH,I4,4,-12
EEA16165-0BAA-1ABA-4A0E-39E64FE6E500,FJ,FJ,12,-12
8A24520F-1068-14AE-C8B3-39E654142DCF,FJ,FJ,4,12
19BA39F9-C104-20F4-12FE-39E6541845A8,FJ,FJ,4,12
C7E1FB25-C5E5-6CEE-40C9-39E6541D929A,FJ,FJ,4,12
D7314B46-F541-0D7B-E9C8-39E6541F1275,FJ,FJ,4,12
7C5AF692-2EBF-7EE5-D5B4-39E654274E6B,FJ,FJ,4,12
5AA848DF-DC5E-B06B-2746-39E6545AD386,FJ,FJ,4,12
4EBC4F11-BA07-8ADA-6950-39E6545BEC3A,FJ,FJ,3,12
08CBBC5F-EC9D-E616-D038-39E6545E502A,FJ,FJ,12,12
2C3BF530-C522-BC8B-F7C0-39E65943832A,FJ,FJ,12,12
37B244EC-36B8-66F1-5C03-39E65E7AC222,MH,GL,11,12
5B800D74-E94D-8A16-194C-39E6917E2A53,FJ,FJ,4,12
DBCF30EE-8C76-C0E9-9CDE-39E69183446C,FJ,FJ,5,12
4F210EE0-FB4A-4DE1-B0E9-39E69187D07C,FJ,FJ,4,12
3D24DA23-8A27-9511-FB6C-39E6918A688C,FJ,FJ,4,12
5121901E-F5DF-A1FF-5C1A-39E69194054F,FJ,FJ,3,12
A9142F71-FCAE-6FF6-2452-39E6919FD117,FJ,FJ,4,12
0781492C-7818-0ACB-8103-39E691A0DE12,FJ,FJ,4,12
08BEEB76-78D0-A402-3DB1-39E691A36DB6,FJ,FJ,4,12
6ED046FF-747D-AA55-D9CF-39E696F7BABF,MH,MH,4,12
EFB7A846-D2C9-0284-D2F9-39E6B6BEACEE,FJ,FJ,5,12
E50BC423-D3A1-5E7A-84E5-39E6B6C012C8,FJ,FJ,4,12
A453BD80-F404-CA95-914A-39E6B6C27C85,FJ,FJ,5,12
A6706CE4-A2B0-5EB0-C7F4-39E6B6C37B29,FJ,FJ,5,12
CE9E30BF-7802-8D7D-DB65-39E6B6D32721,FJ,FJ,5,12
B4F70F6D-D0DC-6652-FAA1-39E6B6D46CC1,FJ,VU,3,12
D42C43F0-3CB1-8FE3-E733-39E6B6ED38D9,FJ,FJ,4,12
8A9E4C2E-50AD-F4DC-547F-39E6B6F9EA4E,CN,MH,4,12
CECFE250-0F22-F19E-8C4A-39E6B6FBCBFF,MH,MH,4,12
5272C912-8027-EC6A-79DE-39E6B72A7FA6,FJ,FJ,3,12
2D0CD379-E306-9664-EFC3-39E6B734B453,FJ,H4,1,12
2D0CD379-E306-9664-EFC3-39E6B734B453,FJ,I4,1,12
5D534BAC-4CE8-C8A1-F7B0-39E6C6713AE1,FJ,FJ,1,12
E9166595-AFF8-1350-B7E6-39E6D11C962D,TW,TO,3,-11
B5FFDDD2-C9C4-D549-4C94-39E6DAB46D6A,TW,TO,4,-11
99637B71-B845-7886-1563-39E6E42F6563,MH,MH,5,12
3695AFF0-DF5F-4EAC-EE56-39E6E43C2FB7,FM,MH,5,12
B6C9BA19-8EC7-4AA4-A656-39E7089E2A0B,FJ,FJ,5,12
3AB6C09E-E38A-071B-9A71-39E708AC0689,FJ,FJ,5,12
A6D7D496-664A-F038-4925-39E708BECC8A,FJ,FJ,6,12
82D6A1D8-D05E-007C-862C-39E70EB076BF,VU,SB,3,12
9B3C3795-B076-FCA1-9A8D-39E72190B63E,FJ,FJ,4,12
B972A9E4-10C0-F9B2-946E-39E721970956,FJ,FJ,3,12
81D9AE28-4834-6859-1BB8-39E722FA1854,FJ,FJ,5,12
AF1AB61B-C7BF-941D-AEC8-39E722FB38AA,FJ,FJ,5,12
F24B4CCB-E7B8-57E5-DF58-39E722FE293E,FJ,FJ,5,12
FD32A134-EB4B-7961-56B0-39E7984F352D,FJ,FJ,5,12
8DEC583A-E601-2F7F-05A8-39E79850B31B,FJ,FJ,6,12
6623849E-E0DA-5C04-ABEA-39E79851C242,FJ,FJ,3,12
07985E7B-F94F-D9F9-6B41-39E7985D88CF,FJ,FJ,6,12
399C6B54-BB0E-FAC4-6A61-39E7986EE373,FJ,FJ,6,12
08ED5E90-0FAA-F04E-EC18-39E79871071F,FJ,FJ,6,12
FBAB3CE6-4A49-2E6A-E0B8-39E798740B3F,FJ,FJ,5,12
BF4F4003-1827-872A-5A77-39E79983AC87,FJ,FJ,5,12
93BD058B-C935-87ED-C8B7-39E799ABDC91,FJ,FJ,5,12
9EA7B296-7E3C-D5FD-20C7-39E799AD6D81,FJ,FJ,6,12
C173EFBE-F8F0-A5B0-E705-39E7B3632BE7,FJ,FJ,5,12
680D6C40-061E-8614-7B9E-39E7DC815154,FM,MH,6,12
87085A93-5249-0759-D48B-39E7DCD0B7E7,MH,MH,6,12
AE06C3B3-2EEE-7D69-EA88-39E7DCE2FC34,MH,MH,6,12
CF460943-F50E-29AB-98FB-39E7DCE5B629,FM,MH,6,12
CC6B588A-8DA9-269C-CDFA-39E7E1CFBEEF,FJ,FJ,6,12
403E3E61-E8D9-66E8-7628-39E7E1D26085,FJ,FJ,7,12
A10B55B2-2305-8F56-1E58-39E7E1DD5575,FJ,FJ,7,12
5BDC0221-DE2F-B0C5-B177-39E7E54FA63F,FJ,FJ,6,12
6DA24C33-0C0B-6F08-59E0-39E7E5557B91,FJ,FJ,5,12
4BC897C2-E7D9-34F9-A8CF-39E7E5577884,FJ,FJ,6,12
D25E96E6-9A22-D2E7-E633-39E7E563357C,FJ,FJ,7,12
6F3FB3A8-5BA0-E7A6-C4E1-39E7E5823855,CN,FJ,6,12
1D12C97D-EE17-07CE-EF89-39E7E5842CF7,FJ,FJ,7,12
2EF52476-0AD0-6DA7-0BF4-39E7E5AE481E,FJ,FJ,6,12
26EB3490-E8FF-0116-FE4B-39E7FFF7ED24,FJ,FJ,5,12
D56637DD-2345-FF0B-1882-39E8289FF517,FJ,FJ,7,12
088D0FD6-A4B7-A438-8038-39E828A2C68A,FJ,FJ,7,12
927FCA56-D770-70C6-847E-39E82912AF6B,FJ,I7,5,12
D3BF5F92-98FA-78DD-8951-39E829C5F056,FJ,FJ,7,12
93C34A21-8A6D-64B4-472D-39E829C913B1,FJ,FJ,7,12
E40C02A4-D57D-8D9B-4632-39E82DC2A6CC,FJ,FJ,7,12
5D334DF1-5483-882C-CABC-39E82DC39BCE,KI,I7,4,12
F8896CA8-D77A-E6C1-3829-39E82DC58D3A,FJ,FJ,7,12
F140F4BA-C66A-1DAE-7EEB-39E833DDC3A2,FM,MH,7,12
555D4195-F122-6953-515E-39E833E2F97C,MH,MH,7,12
BF81E476-4793-D71E-8126-39E833F9418B,FM,MH,7,12
10A26130-1D30-307B-45BD-39E833FD93A6,MH,MH,7,12
F193B6D7-17CD-9076-48B1-39E857124B39,WS,WS,6,-11
89B1F003-2E4E-8CDA-2A33-39E86ACB3431,PF,PF,7,-10
F1656582-24D9-614B-B47D-39E86B89F41C,FJ,FJ,7,12
0AB8CABE-09BE-5B02-7B01-39E86B9168D5,FJ,FJ,7,12
D39E3FB6-94A3-BFE9-5230-39E86B92759B,FJ,FJ,7,12
B57CF190-D2AA-4AF0-9C77-39E86B93D65C,FJ,FJ,7,12
908DD7CC-A169-6815-E35F-39E86B9CE11A,FJ,FJ,7,12
702657DF-9480-5B75-C5F5-39E86BA03A87,FJ,FJ,7,12
691665EE-CC2F-E761-322E-39E86BA1BD47,FJ,FJ,5,12
704FF4B5-01B7-4722-6154-39E88BFBB63C,TW,TO,5,-11
F4443EB5-A82C-E0A4-CCAC-39E899C30408,FJ,FJ,6,12
F1612E9C-47B1-509D-5AB2-39E89F4CB189,TW,TO,7,-11
56766FCF-BDB6-8616-D1EF-39E8A01D105A,TO,TO,8,-11
B6BD9BCF-8CDA-F18C-F2D4-39E8AFA8DA5C,TW,TO,7,-11
C4335266-52E7-AFA9-79E2-39E8B318DB9D,PF,PF,8,-10
32960ED4-5166-DFD7-31A1-39E8B800859D,PF,PF,8,-10
D308102C-77A5-0C49-962A-39E8B88C8EF3,PF,PF,7,-10
A78F4C15-37B1-3394-6BF0-39E8B8FD4058,TW,SB,5,11
A03406EA-5335-E55F-2664-39E8BDCBC255,FJ,GL,7,12
F3EEC207-D92D-75F7-CAE5-39E8D8D50A95,FJ,FJ,8,12
36666F84-5CF2-7977-39BF-39E8D8D8F6E8,FJ,FJ,7,12
32CDD5C3-ADEB-2C26-4D23-39E8D8E6FC7F,FJ,FJ,7,12
0D7E719E-E48F-2613-303E-39E8D8F290BC,FJ,FJ,8,12
C23E5078-14B0-394B-3881-39E8D8F4084A,FJ,FJ,8,12
36BA0130-2DD0-4CF0-D158-39E8D8FB4014,FJ,FJ,8,12
8920F967-2212-5CD3-EAC4-39E8D91141CC,FJ,FJ,8,12
537A12A0-2C8B-B946-A8F9-39E8D9125B9C,FJ,FJ,8,12
F86870BC-3F0A-0E43-E926-39E8DC9C9B31,FJ,FJ,7,12
484B73C6-3B3E-618B-897D-39E8DCA979A4,FJ,FJ,8,12
2B8DDDB5-B3E8-6B9A-61EE-39E924549969,CK,CK,9,-10
3D6A5439-7A0C-1016-0981-39E929AD4F3B,PF,PF,8,-10
0310EB0D-1080-CEB0-AB74-39E93F054F23,TW,SB,7,11
EB20A7D8-EBCA-0C13-153B-39E93F999A94,TW,SB,7,11
C6254E38-9DFA-57DD-01BD-39E940136865,FJ,FJ,8,12
590639B4-1C59-B8E4-6DD8-39E940212FBF,FJ,FJ,8,12
E98C0605-2850-ED34-43DD-39E940253300,FJ,FJ,8,12
BAF15D70-78D7-7103-2863-39E948C0C319,FJ,FJ,8,12
2BD466C6-0264-4472-9342-39E948C445E8,FJ,FJ,8,12
5D910533-7339-D478-A85C-39E948C7E445,FJ,I7,7,12
B3F5EEC7-5D1D-1C42-2B76-39E948CB4A68,FJ,FJ,8,12
83B571D4-5B65-EC53-D361-39E948CE3030,FJ,FJ,8,12
6E18C964-221B-6E62-0688-39E948D5564B,FJ,FJ,8,12
72E8C731-9B04-DA73-972A-39E962E86C0D,FJ,FJ,8,12
02D9AEA6-88F4-AA6D-D9ED-39E962EB1205,FJ,FJ,8,12
F62DBBB5-6CD4-F060-67B9-39E96306C667,FJ,FJ,8,12
1AF6977A-E120-CB08-70D8-39E96307C72F,FJ,FJ,9,12
BC136446-6C81-8E42-A319-39E9633B4CFA,FJ,FJ,9,12
1170808A-8A92-B9E2-DC32-39E9633CD3B3,FJ,FJ,8,12
B1D06B44-73CF-C79C-91FD-39E9639A88C4,FJ,FJ,9,12
399CA6C3-8C93-BA0F-F519-39E9639D6BF1,FJ,FJ,9,12
B9598A06-94EF-2D94-D513-39E9639F2373,FJ,FJ,9,12
1CE7B860-E3BD-D09D-D49F-39E963A61D84,FJ,FJ,9,12
47355D47-F86D-372F-D062-39E963C78858,FJ,FJ,9,12
7E238F61-BDF2-5DFD-14FE-39E963CA9FB3,FJ,FJ,9,12
37A1B885-0672-D09D-5CB4-39E963E0FE30,FJ,FJ,8,12
A5DCF50B-F65F-44C1-DE62-39E968DC7793,FJ,FJ,8,12
24626D3B-AB6A-28DD-C838-39E968E32473,FJ,FJ,12,-11
4A8AC64F-220E-21BC-BBCA-39E968E9F79E,FJ,FJ,8,12
B90729D9-6DBA-E287-777B-39E96CB5DB91,TO,TO,9,9
9D8F6AC2-8256-7F63-8E7B-39E96DB133D7,TW,TO,8,-13
888E43BE-E036-2D6B-2FD9-39E9B65C56D7,FJ,FJ,8,12
284813D1-6AB6-2DD9-7511-39E9B65E3CDE,FJ,FJ,8,12
FD9CB484-14AB-F0A5-8E7A-39E9B67E6D3C,FJ,FJ,9,12
9E44BA28-656C-0E0D-FE48-39E9B6948CE8,FJ,FJ,9,12
E3CF3700-552E-5AD4-83DC-39E9B6A28D70,CN,FJ,9,12
7D8D8053-EF4A-EE95-86BD-39E9B6A38A14,FJ,FJ,10,12
B1FFF113-72E0-DE12-83F9-39E9B6A6939F,FJ,FJ,10,12
FDE2B5D4-BF79-82EE-3AD6-39E9B6A88C9D,FJ,FJ,10,12
7C05F7F8-5788-ADDB-B405-39E9B6ADC751,FJ,FJ,10,12
EC63D349-29E0-B58C-93DE-39E9B6B1BD57,FJ,FJ,9,12
A9E92D85-CA43-E476-85B2-39E9B6B2C9A6,FJ,FJ,9,12
E1F67CE7-ABD2-1B71-6EFA-39E9B6B3E062,FJ,FJ,10,12
A713DC03-F4DA-F7B5-556D-39E9BBBA3F0C,FJ,FJ,10,12
9097668E-91EE-2174-4D96-39E9BF123DD0,CK,CK,7,10
C6D4A8F6-C2F1-BABD-2F77-39E9CF2A5828,FJ,FJ,10,12
8273DE5B-8109-E117-B10A-39E9CF2E2C77,FJ,FJ,10,12
3A5808C1-B76C-E80B-1253-39E9D4234AF2,TW,SB,8,11
3DE2E342-5C9A-9967-C5EC-39E9D466E4A9,TW,SB,9,11
91F5E491-0706-8F2C-E069-39E9D9C29D4E,FJ,FJ,10,12
FA0913C2-14F2-6A3D-90C8-39E9DA35A754,FJ,FJ,10,12
F066D1A7-F05E-0FC6-AD06-39E9DA3896D7,FJ,FJ,9,12
D07C66B3-4A27-536B-44E5-39E9DF7DF336,FJ,FJ,10,12
3089A6CB-3B4C-DB1B-34E4-39E9F2FB2425,MH,GL,10,12
BC6C7168-8F19-FB5A-311B-39E9F30AD7DE,CN,GL,10,12
5A1602E3-6350-402E-748F-39E9FDF34B9E,CK,CK,8,-11
26282C4C-C75D-6477-CC55-39EA16B79305,FJ,FJ,9,12
612F288C-D5ED-99BD-0128-39EA1BC2F0AA,MH,CK,6,-11
A5984A57-6C4D-6968-6811-39EA451EA945,VU,VU,5,12
EA5473F3-F370-9F70-69EE-39EA64521937,MH,MH,11,12
2E91B44E-8754-4A3A-1D98-39EA64544565,MH,MH,11,12
2922DCB4-41C3-1B18-E798-39EA645AE316,MH,MH,11,12
AC46ED4C-ACD6-56E1-FC66-39EA73FF3F56,PF,PF,10,-10
8D3311B4-823C-C614-FC31-39EA8825FF0A,FJ,FJ,10,12
835A0A5D-6F2E-5917-4E8C-39EA884E177C,WS,TK,10,12
B4E630B1-C86F-23C9-A67A-39EA88710E38,FJ,FJ,10,12
A49814F9-809C-8E08-E20A-39EA887E353A,FJ,FJ,9,12
916F3BFD-764D-9591-9A0C-39EA88B1C40D,VU,I5,9,-11
1C399CA1-67E6-941A-4E4E-39EA9791B244,FJ,FJ,10,12
08356F95-2141-82B2-49C5-39EA97B8B1E2,FJ,FJ,9,12
6227D333-BC9C-B586-075A-39EA987FF028,FJ,FJ,10,12
048F67DE-60F9-B601-1569-39EAA6E279B9,WS,WS,10,-11
9C16CAA8-EC30-E26D-F7C7-39EAA806B268,FJ,FJ,10,12
67FE292D-C11C-BA02-DF96-39EAAC715555,FJ,FJ,11,-11
6F6F0ED3-7BB1-FE81-2D9C-39EAAD3B3E87,FJ,FJ,11,12
9FC4F7EC-BE42-8471-BEE4-39EAAD6AA75D,SB,SB,9,-11
B65EB581-F6D0-1031-6561-39EAAD8A2A0B,TW,SB,9,12
CEECF649-7F89-35A5-1FB4-39EAB64FCDE9,CN,GL,11,12
4160E8C7-DC60-65DE-8732-39EACAF33994,FJ,FJ,11,12
F14A56D4-FD98-AE65-2466-39EACC4BFD2B,FJ,FJ,10,12
DF1BE8DD-1C21-D0BF-5A85-39EAD00ACD41,FJ,FJ,10,12
2DC11A7C-9828-8D95-F19B-39EAD0DE24C0,PF,PF,11,-10
F19110F1-EDA5-6F2E-3BD7-39EAD524E3D6,FJ,FJ,10,12
01395E09-1D75-BCDC-C490-39EAD698C704,FJ,FJ,11,-11
026AE6B5-B33C-479E-2B4F-39EADB2EB589,VU,,4,5
0389F05E-55EC-6509-1C99-39EADC224DE3,VU,I7,6,5
C6FB4F76-81C1-6141-F736-39EADFD81E07,FJ,FJ,11,12
26BAC252-7906-B107-421D-39EB238E34AB,FJ,FJ,11,12
90FC0B6E-9121-5928-1D6A-39EB23C77174,FJ,FJ,10,12
EC064767-7F37-4321-63A6-39EB38FEB1F5,VU,H5,11,-11
ADDC11C4-B193-8421-2553-39EB3DA721FF,FJ,FJ,12,-11
FF2145CC-035C-F572-613D-39EB41EFF170,FJ,FJ,12,-11
